,restaurant,entree,price,description,cuisine
25259,Desi Restaurant & Grocery,Beef Jalfrezi Hot,$10.99,"Cooked with fresh tomato, onion and green pepper.",N/A
25260,Desi Restaurant & Grocery,Beef Mushroom,$10.99,"Beef and mushroom cooked with onion, garlic, tomatoes and other species.",N/A
25261,Desi Restaurant & Grocery,Beef Meatball,$11.99,Ground beef cooked with onion.,N/A
25262,Desi Restaurant & Grocery,Chicken Biryani,$9.99,Tender chicken cooked with basmati rice and flavored with saffron.,N/A
25263,Desi Restaurant & Grocery,Goat Biryani,$10.99,Fresh goat cooked with special mutton spices and seasoned rice.,N/A
25264,Desi Restaurant & Grocery,Shrimp Biryani,$11.99,"Special seasoned rice cooked with shrimp cooked in onion gravy, fine herbs and spices.",N/A
25265,Desi Restaurant & Grocery,Beef Tehari,$9.99,Fresh beef cooked with special beef spices and seasoned rice.,N/A
25266,Desi Restaurant & Grocery,Vegetable Biryani,$8.99,Fresh mix vegetable cooked with special spices and seasoned rice.,N/A
25267,Desi Restaurant & Grocery,Mushroom Rice,$8.99,Sliced mushroom cooked with special mutton spices and seasoned rice.,N/A
25268,Desi Restaurant & Grocery,Goat Curry,$11.99,Fresh meat cooked in variety of fine spices.,N/A
25269,Desi Restaurant & Grocery,Lamb Curry,$11.99,Fresh meat cooked in variety of fine spices.,N/A
25270,Desi Restaurant & Grocery,Goat Rezala,$11.99,"Fresh goat cooked with onion, cinnamon, cardamom, cloves in oil and ghee.",N/A
25271,Desi Restaurant & Grocery,Lamb Rezala,$11.99,"Fresh lamb cooked with onion, cinnamon, cardamom, cloves in oil and ghee.",N/A
25272,Desi Restaurant & Grocery,Goat Chana Gost,$11.99,Cooked with chana dal with goat.,N/A
25273,Desi Restaurant & Grocery,Lamb Chana Gost,$11.99,Cooked with chana dal with lamb.,N/A
25274,Desi Restaurant & Grocery,Goat Jalfrezi Hot,$11.99,"Cooked with fresh tomato, onion and green pepper.",N/A
25275,Desi Restaurant & Grocery,Lamb Jalfrezi Hot,$11.99,"Cooked with fresh tomato, onion and green pepper.",N/A
25276,Desi Restaurant & Grocery,Goat Dhansak,$11.99,Cooked with lentil and spinach in a curry sauce.,N/A
25277,Desi Restaurant & Grocery,Lamb Dhansak,$11.99,Cooked with lentil and spinach in a curry sauce.,N/A
25278,Desi Restaurant & Grocery,Goat Karai,$11.99,Cooked with special seasoned and green chilies.,N/A
25279,Desi Restaurant & Grocery,Lamb Karai,$11.99,Cooked with special seasoned and green chilies.,N/A
25280,Desi Restaurant & Grocery,Goat Korma,$13.99,Cooked with creamy sauce.,N/A
25281,Desi Restaurant & Grocery,Lamb Korma,$13.99,Cooked with creamy sauce.,N/A
25282,Desi Restaurant & Grocery,Goat Kashmiri,$12.99,Cooked in creamy sauce with fruits and coconuts.,N/A
25283,Desi Restaurant & Grocery,Lamb Kashmiri,$12.99,Cooked in creamy sauce with fruits and coconuts.,N/A
25284,Desi Restaurant & Grocery,Goat Vindaloo Hot,$11.99,Cooked in a hot spicy chili sauce.,N/A
25285,Desi Restaurant & Grocery,Lamb Vindaloo Hot,$11.99,Cooked in a hot spicy chili sauce.,N/A
25286,Desi Restaurant & Grocery,Goat Chili,$11.99,Cooked in a garlic ginger sauce with red and green chili.,N/A
25287,Desi Restaurant & Grocery,Lamb Chili,$11.99,Cooked in a garlic ginger sauce with red and green chili.,N/A
25288,Desi Restaurant & Grocery,Goat Mushroom,$11.99,"Goat and mushroom cooked with onion, garlic, tomatoes and other species.",N/A
25289,Desi Restaurant & Grocery,Lamb Mushroom,$11.99,"Lamb and mushroom cooked with onion, garlic, tomatoes and other species.",N/A
25290,Desi Restaurant & Grocery,Padma Elish,$9.99,"Padma elish cooked in onion gravy, fine herbs and spices.",N/A
25291,Desi Restaurant & Grocery,Shrimp Curry,$11.99,"Big galda shrimp cooked in onion gravy, fine herbs and spices.",N/A
25292,Desi Restaurant & Grocery,Ruhu Fish Burry,$7.99,Ruhu fish cooked with onion in special seasoned.,N/A
25293,Desi Restaurant & Grocery,Rupchanda Curry,$10.99,"Bangladeshi rupchanda cooked in onion gravy, fine herbs and spices.",N/A
25294,Desi Restaurant & Grocery,Shrimp Korma,$11.99,Cooked with creamy sauce.,N/A
25295,Desi Restaurant & Grocery,Shrimp Tikka Masala,$11.99,Cooked with creamy sauce.,N/A
25296,Desi Restaurant & Grocery,Tilapia Fillet Curry,$7.99,"Cooked in onion gravy, fine herbs and spices.",N/A
25297,Desi Restaurant & Grocery,Swai Fillet Curry,$7.99,"Cooked in onion gravy, fine herbs and spices.",N/A
25298,Desi Restaurant & Grocery,3 Piece Chicken Shish Kabab,$8.99,Ground chicken seasoned with herbs and broiled in tandoor.,N/A
25299,Desi Restaurant & Grocery,3 Piece Beef Shish Kabab,$9.99,Ground beef seasoned with herbs and broiled in tandoor.,N/A
25300,Desi Restaurant & Grocery,2 Piece Shami Kabab,$2.99,Ground chicken mixed with lentil and fried.,N/A
25301,Desi Restaurant & Grocery,3 Piece Beef Bihari Kabab,$9.99,Beef marinated with onion and fine spices and broiled in tandoor.,N/A
25302,Desi Restaurant & Grocery,3 Piece Chicken Bihari Kabab,$8.99,Chicken marinated with onion and fine spices and broiled in tandoor.,N/A
25303,Desi Restaurant & Grocery,Paratha,$1.49,Cooked with atta or flour with cooking oil.,N/A
25304,Desi Restaurant & Grocery,Plain Naan,$1.99,Leavened and special oven baked flatbread.,N/A
25305,Desi Restaurant & Grocery,Garlic Naan,$2.99,Leavened and special oven baked flatbread.,N/A
25306,Desi Restaurant & Grocery,Chili Naan,$2.99,Leavened and special oven baked flatbread with green chili.,N/A
25307,Desi Restaurant & Grocery,Chapati,$1.99,Unleaved flatbread.,N/A
25308,Desi Restaurant & Grocery,Plain Rice,$1.99,,N/A
25309,Desi Restaurant & Grocery,Saag Paneer,$9.99,Home made cheese cooked with spinach in a mild creamy sauce.,N/A
25310,Desi Restaurant & Grocery,Karai Paneer,$9.99,Home made cheese cooked with onion and green papper.,N/A
25311,Desi Restaurant & Grocery,Aloo Matar Gobi,$8.99,Spiced tender potatoes with peas and fresh cauliflower.,N/A
25312,Desi Restaurant & Grocery,Vegetable Korma,$10.99,Fresh vegetable cooked with onion and green pepper.,N/A
25313,Desi Restaurant & Grocery,Mixed Vegetable Curry,$8.99,Fresh mixed vegetable cooked in a curry sauce.,N/A
25314,Desi Restaurant & Grocery,Vegetable Jalfrezi,$8.99,Fresh vegetable sauteed with onion and green pepper.,N/A
25315,Desi Restaurant & Grocery,Vegetable Kashmiri,$10.99,Cooked in creamy sauce with fruits and coconuts.,N/A
25316,Desi Restaurant & Grocery,Vegetable Vindaloo (Hot),$8.99,Cooked in hot spicy chili sauce.,N/A
25317,Desi Restaurant & Grocery,Paneer Dansak,$9.99,Cooked with lentil and spinach in a creamy sauce.,N/A
25318,Desi Restaurant & Grocery,Matar Paneer,$9.99,Homemade cheese cooked with spinach in a mild creamy sauce.,N/A
25319,Desi Restaurant & Grocery,Ras Malai,$1.99,Sweet spongy balls dipped in rich creamy sauce served with pistachios.,N/A
25320,Desi Restaurant & Grocery,Gulab Jamun,$1.99,"Dry milk and cottage cheese balls, deep fried and dipped in honey syrup and rose water.",N/A
25321,Desi Restaurant & Grocery,Rice Pudding,$1.99,,N/A
25322,Desi Restaurant & Grocery,Jalebi,$1.99,"Deep-fried maida flour battered in pretzel, soaked in sugar syrup.",N/A
25323,Desi Restaurant & Grocery,Balushai,$1.99,,N/A
25324,Holiday Deli & Ham,Grown up Grilled Cheese Sandwich,$10.99,"Papa's jalapeno pimento cheese, smoked Gouda and swiss cheese topped with oven roasted and hickory smoked bacon on grilled wheat.",N/A
25325,Holiday Deli & Ham,Sriracha Chicken Avocado Wrap,$9.99,"Grilled chicken breast, lettuce, tomato, avocado, and Sriracha aioli grilled in a flour tortilla.",N/A
25326,Holiday Deli & Ham,Grilled Turkey BLT,$11.29,"House smoked turkey breast, honey glazed pepper bacon, lettuce, tomato, and Havarti cheese on a grilled sweet sourdough roll.",N/A
25327,Holiday Deli & Ham,Rajun Cajun Sandwich,$9.89,"Deep fried Cajun turkey, lettuce, tomato, mustard, mayonnaise, jalapenos and swiss.",N/A
25328,Holiday Deli & Ham,Reuben Infusion Sandwich,$9.99,"Corned beef, Swiss cheese, spicy dijon, thousand Island, and sauerkraut on grilled rye.",N/A
25329,Holiday Deli & Ham,Holiday Hot Ham and Cheese Sandwich,$9.99,"Our favorite Holiday ham, cheddar cheese, lettuce, tomato, mayo, and spicy honey mustard served on a toasted French roll. ",N/A
25330,Holiday Deli & Ham,Tasty Turkey Sandwich,$9.99,"House smoked turkey, cheddar cheese, lettuce, tomato, Dijon, and mayo on a toasted French roll.",N/A
25331,Holiday Deli & Ham,Ramos Wrap,$9.99,"Sliced grilled chicken with homemade pico de gallo, avocado spread, sour cream and cheddar cheese in a flour tortilla.",N/A
25332,Holiday Deli & Ham,Traditional Club Sandwich,$11.49,"Smoked ham, smoked turkey, bacon, swiss and cheddar cheese, lettuce, tomato, and mayo on toasted wheat. ",N/A
25333,Holiday Deli & Ham,Tuna Salad Sandwich,$9.99,,N/A
25334,Holiday Deli & Ham,Chicken Salad Sandwich,$9.99,"All white meat chicken mixed with green onions, celery, almonds, mayo, and fat-free yogurt served on your choice of white, wheat, or rye with lettuce and tomato. ",N/A
25335,Holiday Deli & Ham,Pimento Cheese Sandwich,$8.99,Gluten-free. A mouth-watering treat made up of a finely ground mixture of cheeses with special seasonings.,N/A
25336,Holiday Deli & Ham,"Pimento Cheese, BLT Sandwich",$9.99,"Papa's famous pimento cheese topped with hickory smoked bacon, leafy lettuce and sliced tomato.",N/A
25337,Holiday Deli & Ham,"Pimento Cheese, Ham Sandwich",$9.99,Gluten-free. Papa's famous pimento cheese topped with smoked ham.,N/A
25338,Holiday Deli & Ham,"Pimento Cheese, Turkey Sandwich",$9.99,Gluten-free. Papa's famous pimento cheese topped with smoked turkey.,N/A
25339,Holiday Deli & Ham,Turkey Sandwich,$8.99,,N/A
25340,Holiday Deli & Ham,Signature Chopped Salad,,"Arugula, mixed greens, pearl couscous, feta, red peppers, sweet corn, dried cranberries, tomatoes, and sunflower seeds.",N/A
25341,Holiday Deli & Ham,Cobb Salad,,"Chopped romaine hearts, honey glazed pepper bacon, diced tomatoes, eggs, and sliced avocado.",N/A
25342,Holiday Deli & Ham,Bowl of Soup,$4.95,Available at 10am.,N/A
25343,Holiday Deli & Ham,Quart of Soup,$11.99,Available at 10am. Serves 4 people per quart.,N/A
25344,Holiday Deli & Ham,Italian Chicken Salad,$9.50,"Gluten-free. Crispy salad greens, fresh mozzarella cheese, vine-ripened cherry tomatoes, hard boiled egg, cucumbers, diced red onion and peppers, Parmesan croutons and artichoke hearts with a lemon balsamic vinaigrette.",N/A
25345,Holiday Deli & Ham,Salad Sampler,$7.95,"Gluten-free. Your choice of 2 salads: chicken, ham, pimento cheese, jalapeno pimento cheese, eggand olive, albacore tuna, pasta or potato. Served on a bed of lettuce with sliced tomatoes.",N/A
25346,Holiday Deli & Ham,House Salad,$4.50,"Fresh salad greens, Parmesan croutons, vine-ripened cherry tomatoes, grated jack and cheddar cheese and toasted almonds.",N/A
25347,Holiday Deli & Ham,One Scoop Salad Sampler,$7.95,"Gluten-free. Your choice of 1 salad: chicken, ham, pimento cheese, jalapeno pimento cheese, eggand olive, albacore tuna, pasta or potato. Served on a bed of lettuce with sliced tomatoes.",N/A
25348,Holiday Deli & Ham,Strawberry Mandarin Salad,$7.50,"Gluten-free. Romaine lettuce, caramelized almonds, green onions, strawberries and mandarin oranges. Served with homemade raspberry vinaigrette.",N/A
25349,Holiday Deli & Ham,Cascade Salad,$7.95,"Gluten-free. Spring mix with red onions, feta cheese, tomatoes, craisinsand pecans with our homemade raspberry vinaigrette dressing.",N/A
25350,Holiday Deli & Ham,Chicken Caesar Salad,$8.50,"Romaine lettuce, thinly sliced grilled chicken, homemade croutons, caesar dressing and shredded Parmesan cheese.",N/A
25351,Holiday Deli & Ham,Garden Salad,,"Mixed greens, tomatoes, carrots, red peppers, red onions, sunflower seeds, cucumbers, and croutons.",N/A
25352,Holiday Deli & Ham,Back Porch Salad,,"Mixed greens with Holiday ham, smoked turkey, feta, honey glazed pepper bacon, egg, avocado, and tomatoes.",N/A
25353,Holiday Deli & Ham,Southwest Chicken Salad,,"Mixed greens with grilled chicken, black bean and corn salad, pepper jack cheese, tomatoes, and crispy fried tortilla strips.",N/A
25354,Holiday Deli & Ham,Pick 2 Southern Salad Sampler,$7.99,Papa's original pimento cheese jalapeno pimento cheese bacon pimento cheese of the month chicken salad tuna salad ham salad(where available) egg and olive salad(where available) potato salad(where available) fruit salad(where available).,N/A
25355,Holiday Deli & Ham,Vegetable Soup,,,N/A
25356,Holiday Deli & Ham,Hot Chick Southwestern Panini,$9.99,"Grilled chicken, homemade chipotle sauce, tomatoes, and pepper jack cheese on your choice of grilled ciabatta or focaccia bread. Served with a pickle spear and your choice of one side.",N/A
25357,Holiday Deli & Ham,Kickin Chicken Panini,$9.99,"Grilled chicken, spicy chipotle BBQ sauce, bacon, onions, and cheddar cheese on your choice of grilled ciabatta or focaccia bread. Served with a pickle spear and your choice of one side.",N/A
25358,Holiday Deli & Ham,Pesto Turkey Panini,$9.99,"Our smoked turkey, homemade basil pesto, lettuce, and tomato on your choice of grilled ciabatta or focaccia bread. Served with a pickle spear and your choice of one side.",N/A
25359,Holiday Deli & Ham,Big Cheese Spud,$7.29,"Butter, 2 scoops of pimento cheese, topped with bacon.",N/A
25360,Holiday Deli & Ham,Deluxe Spud,$9.29,"Smoked ham and turkey, butter, sour cream, bacon, cheddar, topped with black olives and chives.",N/A
25361,Holiday Deli & Ham,Loaded Spud,$7.99,"Butter, sour cream, bacon, cheddar, topped with chives.",N/A
25362,Holiday Deli & Ham,Monterey Spud,$9.29,"Sliced grilled chicken breast, salsa, butter, sour cream, cheddar, topped with jalapenos.",N/A
25363,Holiday Deli & Ham,Potato Salad,$2.39,,N/A
25364,Holiday Deli & Ham,Pasta Salad,$2.39,,N/A
25365,Holiday Deli & Ham,Baby Carrots,$2.39,,N/A
25366,Holiday Deli & Ham,Tortilla Chips and Salsa,$2.39,,N/A
25367,Holiday Deli & Ham,Bag of Chips,$2.39,,N/A
25368,Holiday Deli & Ham,House Seasoned Chips,$2.39,,N/A
25369,Holiday Deli & Ham,Gordon Fruit Salad,$2.99,,N/A
25370,Holiday Deli & Ham,Fresh Fruit,$2.75,"Gluten-free. Enjoy a side of juicy and flavorful cantaloupe, honeydew melon, strawberriesand pineapple.",N/A
25371,Holiday Deli & Ham,Tortilla Chips and Black Bean Salad,$2.99,,N/A
25372,Holiday Deli & Ham,Scoop Jalapeno Pimento Cheese,$2.39,Gluten-free. Our spicy version of papa's famous pimento cheese! .,N/A
25373,Holiday Deli & Ham,Scoop Tuna Salad,$2.39,"Gluten-free. Albacore tuna with celery, onion, lemon juiceand mayonnaise.",N/A
25374,Holiday Deli & Ham,Black Bean & Corn Salad,$1.89,"Gluten-free. Black beans, corn, onions, peppers, avocado, pimentos, cilantro, lime juiceand special seasonings make up our version of this southwest classic.",N/A
25375,Holiday Deli & Ham,Pickle Spear,$0.40,Gluten-free.,N/A
25376,Holiday Deli & Ham,Scoop Egg & Olive,$2.39,"Gluten-free. This kosciusko, MS tradition has been passed down from generation to generation in the Jordan family.",N/A
25377,Holiday Deli & Ham,Scoop Pimento Cheese,$3.99,Gluten-free. A mouth-watering treat made up of a finely ground mixture of cheeses with special seasonings.,N/A
25378,Holiday Deli & Ham,Extra Meat,$2.75,,N/A
25379,Holiday Deli & Ham,Scoop Ham Salad,$2.39,"Gluten-free. Honey-glazed ham, celery, green onions, sweet pickles and mayonnaise.",N/A
25380,Holiday Deli & Ham,Kids Cheese Pizza,$4.99,,N/A
25381,Holiday Deli & Ham,Kids Golidie's Grilled Cheese,$4.99,,N/A
25382,Holiday Deli & Ham,Kids Ham Sandwich,$4.99,,N/A
25383,Holiday Deli & Ham,Kids Turkey Sandwich,$4.99,,N/A
25384,Holiday Deli & Ham,Kids Duffi Dog,$4.99,100% all-beef hot dog on a bun.,N/A
25385,Holiday Deli & Ham,Kids Jules' Platter,$4.50,"Half a sandwich on white bread. Your choice of turkey, ham or roast beef topped with American cheese.",N/A
25386,Holiday Deli & Ham,Kids Drink,$1.50,Coca-cola products.,N/A
25387,Holiday Deli & Ham, Kids Canned Drink,$1.10,Coca-cola products.,N/A
25388,Holiday Deli & Ham,Brownie,$2.50,,N/A
25389,Holiday Deli & Ham,Brownie a la Mode,$6.99,Rich fudge brownie served warm with a scoop of vanilla ice cream and caramel sauce.,N/A
25390,Holiday Deli & Ham,Caramel Cake ,$4.99,,N/A
25391,Holiday Deli & Ham,Chocolate Cake ,$4.99,,N/A
25392,Holiday Deli & Ham,Coconut Cake ,$4.99,,N/A
25393,Holiday Deli & Ham,Red Velvet Cake ,$4.99,,N/A
25394,Holiday Deli & Ham,Strawberry Cake ,$4.99,,N/A
25395,Holiday Deli & Ham,Chocolate Chip Cookie,$2.50,,N/A
25396,Holiday Deli & Ham,Oatmeal Raisin Cookie,$2.50,,N/A
25397,Holiday Deli & Ham,Royal Cookie,$2.50,,N/A
25398,Holiday Deli & Ham,Rainbow Cake (Slice),$4.35,Homemade rainbow 5-layer cake fresh from the kitchen.,N/A
25399,Holiday Deli & Ham,Strawberry Cake (Half),$23.10,Homemade strawberry 3-layer cake fresh from the kitchen.,N/A
25400,Holiday Deli & Ham,Caramel Cake (Slice),$4.50,Homemade caramel 3-layer cake fresh from the kitchen.,N/A
25401,Holiday Deli & Ham,Rainbow Cake (Whole),$42.00,Homemade rainbow 5-layer cake fresh from the kitchen.,N/A
25402,Holiday Deli & Ham,Coconut Cake (Slice),$4.50,Homemade coconut 3-layer cake fresh from the kitchen.,N/A
25403,Holiday Deli & Ham,Caramel Cake (Whole),$42.00,Homemade caramel 3-layer cake fresh from the kitchen.,N/A
25404,Holiday Deli & Ham,Red Velvet Cake (Whole),$42.00,Homemade red velvet 3-layer cake fresh from the kitchen.,N/A
25405,Holiday Deli & Ham,Chocolate Cake (Slice),$4.50,Homemade chocolate 3-layer cake fresh from the kitchen.,N/A
25406,Holiday Deli & Ham,Rainbow Cake (Half),$23.10,Homemade rainbow 5-layer cake fresh from the kitchen.,N/A
25407,Holiday Deli & Ham,Coconut Cake (Half),$23.10,Homemade coconut 3-layer cake fresh from the kitchen.,N/A
25408,Holiday Deli & Ham,Red Velvet Cake (Half),$23.10,Homemade red velvet 3-layer cake fresh from the kitchen.,N/A
25409,Holiday Deli & Ham,Chocolate Cake (Half),$23.10,Homemade chocolate 3-layer cake fresh from the kitchen.,N/A
25410,Holiday Deli & Ham,Strawberry Cake (Slice),$4.50,Homemade strawberry 3-layer cake fresh from the kitchen.,N/A
25411,Holiday Deli & Ham,Soft Drink,$2.59,,N/A
25412,Holiday Deli & Ham,Sweet Tea,$2.50,,N/A
25413,Holiday Deli & Ham,Unsweet Tea,$2.50,,N/A
25414,Holiday Deli & Ham,Lemonade,$2.50,,N/A
25415,Holiday Deli & Ham,Kids Drinks,$1.50,,N/A
25416,Holiday Deli & Ham,Canned Drink,$1.10,,N/A
25417,Holiday Deli & Ham,Organic Plain Milk,$1.79,,N/A
25418,Holiday Deli & Ham,Squash Casserole (4.75 Pound),$4.75,The squash casserole is great as a side dish or as a main course. Serves 10-12 people.,N/A
25419,Holiday Deli & Ham,Green Bean Casserole (2 Pound),$8.90,It's a classic and sure way to get kids of all ages to eat their veggies. Made with a creamy mushroom sauce and topped with fried bite-sized onions for that crispy topping that always disappears first. Serves 4-6 people.,N/A
25420,Holiday Deli & Ham,Baked Potato Casserole (4.75 Pound),$20.99,"It's more like baked perfection casserole. This creamy dish is full of flavors including home-style bacon bits, a special mix of classic spices and yummy melted cheeses. Serves 10-12 people.",N/A
25421,Holiday Deli & Ham,Giblet Gravy,$3.99,Our delicious gravy makes a great topping for our cornbread dressing or turkey!,N/A
25422,Holiday Deli & Ham,Broccoli Rice & Cheese (4.75 Pound),$20.99,Who knew broccoli could taste so good save room for a second helping or third. Serves 10-12 people.,N/A
25423,Holiday Deli & Ham,Macaroni & Cheese (2 Pound),$8.90,"This is comfort food at its finest. Perfectly rich and creamy, 1 taste and you'll be hooked! Serves 4-6 people.",N/A
25424,Holiday Deli & Ham,Cornbread Dressing (4.75 Pound),$18.35,It's a Southern tradition and the perfect accompaniment for any meal. Serves 10-12 people.,N/A
25425,Holiday Deli & Ham,Baked Potato Casserole (2 Pound),$9.99,"It's more like baked perfection casserole. This creamy dish is full of flavors including home-style bacon bits, a special mix of classic spices and yummy melted cheeses. Serves 4-6 people.",N/A
25426,Holiday Deli & Ham,Macaroni & Cheese (4.75 Pound),$18.35,"This is comfort food at its finest. Perfectly rich and creamy, 1 taste and you'll be hooked! Serves 10-12 people.",N/A
25427,Holiday Deli & Ham,Sweet Potato Casseroles (4.75 Pound),$20.99,No holiday meal would be complete without it! The smooth taste of maple flavored sweet potatoes topped with toasted pecans and a brown sugar crust. Serves 10-12 people.,N/A
25428,Holiday Deli & Ham,Broccoli Rice & Cheese (2 Pound),$9.99,Who knew broccoli could taste so good save room for a second helping or third. Serves 4-6 people.,N/A
25429,Holiday Deli & Ham,Cranberry Relish Sauce,$3.99,Made with real cranberries. It is the perfect accompaniment to your holiday meal.,N/A
25430,Holiday Deli & Ham,Sweet Potato Casserole (2 Pound),$9.99,No holiday meal would be complete without it! The smooth taste of maple flavored sweet potatoes topped with toasted pecans and a brown sugar crust. Serves 4-6 people.,N/A
25431,Holiday Deli & Ham,Cornbread Dressing (2 Pound),$8.90,It's a Southern tradition and the perfect accompaniment for any meal. Serves 4-6 people.,N/A
